"Date","PPFD_Avg.1.","PPFD_Avg.2.","PPFD_Avg.3.","PPFD_Avg.4.","PPFD_Avg.5.","PPFD_Avg.6.","par.amb.mean","par.os.mean"
2020-03-06,368.191017361111,438.009638888889,454.389444444444,372.239861111111,350.720576388889,430.763993055556,13.7961070416667,15.1756673333333
2020-03-07,192.590326388889,237.798111111111,251.088215277778,199.122899305556,191.426222222222,237.635461805556,7.459824125,8.25611070833333
2020-03-08,218.233010416667,266.004017361111,283.316899305556,227.252097222222,216.1893125,267.997652777778,8.42903970833333,9.31887616666667
2020-03-09,180.214291666667,217.861972222222,229.431805555556,186.527819444444,180.548777777778,219.084621527778,6.95817229166667,7.60585916666667
2020-03-10,326.809170138889,386.563694444444,408.263072916667,336.893649305556,317.495631944444,383.684899305556,12.3358764166667,13.580645
2020-03-11,356.733630662021,427.200652777778,440.230815972222,368.273104166667,345.276770833333,417.67125,13.4361798179443,14.828454875
2020-03-12,326.475875,389.641923611111,411.461024305556,337.102541666667,313.938517361111,386.251940972222,12.319996,13.658465875
2020-03-13,464.106475524476,564.424315972222,588.243965277778,469.5608125,440.063513888889,555.320430555556,17.513885039627,19.466749125
2020-03-14,52.8827256944444,65.6847743055555,69.7356493055556,55.8737256944444,54.0035520833333,66.3785347222222,2.07917775,2.29552979166667
2020-03-15,219.695871527778,266.956552083333,280.541277777778,228.060850694444,217.297142361111,266.686871527778,8.444158625,9.30670416666667
2020-03-16,192.654798611111,235.847368055556,250.029114583333,201.643013888889,194.039788194444,240.441822916667,7.52563691666667,8.25023395833333
2020-03-17,321.770534722222,377.868788194444,396.077163194444,317.329361111111,302.935496527778,373.857930555556,11.9827675416667,13.09530375
2020-03-18,425.517520833333,512.142878472222,535.310309027778,425.928777777778,391.75828125,506.09146875,15.88040725,17.6805835833333
2020-03-19,445.9335,534.694322916667,550.159784722222,449.031899305556,411.540920138889,526.376260416667,16.6062081666667,18.4066320833333
2020-03-20,390.008822299652,486.48128125,500.838600694444,398.121972222222,364.801385416667,472.905979166667,14.7325942425958,16.62530225
2020-03-21,392.714430555556,460.063902777778,479.005392361111,381.886482638889,351.009920138889,442.484479166667,14.2345059583333,15.8514693333333
2020-03-22,406.6969375,488.958024305556,505.764819444444,407.273725694444,374.842315972222,476.549416666667,15.0970640416667,16.8239588333333
2020-03-23,223.770347222222,277.876135416667,290.18840625,232.1654375,219.409836805556,274.875680555556,8.616670375,9.60275975
2020-03-24,220.297118055556,279.470381944444,293.860097222222,235.363149305556,222.1591875,277.466600694444,8.639074875,9.70432354166667
2020-03-25,142.207375,181.2069375,190.650965277778,152.014809027778,141.782642361111,180.893618055556,5.578603625,6.28647254166667
2020-03-26,132.51828125,171.085552083333,182.500572916667,141.615375,135.109690972222,171.837347222222,5.27358383333333,5.942418
2020-03-27,160.276454861111,208.086211805556,219.527520833333,173.667211805556,167.170451388889,208.837659722222,6.43541479166667,7.21537133333333
2020-03-28,254.446819444444,305.153677083333,314.686069444444,262.592649305556,248.156236111111,302.3611875,9.65957091666667,10.58918875
2020-03-29,232.072263888889,297.354444444444,312.43153125,246.707503472222,230.876677083333,295.095809027778,9.096537,10.27792175
2020-03-30,138.446222222222,184.602965277778,195.60253125,153.316111111111,145.275381944444,185.056333333333,5.62533525,6.40225929166667
2020-03-31,360.164440972222,457.245246527778,470.5168125,370.308072916667,338.048878472222,446.364711805556,13.734936375,15.5768415833333
2020-04-01,215.984652777778,291.237729166667,304.469611111111,236.896100694444,216.772055555556,287.863465277778,8.64744208333333,9.99124129166667
2020-04-02,89.6834513888889,121.617680555556,127.754326388889,100.331430555556,95.9835659722222,121.938579861111,3.69126716666667,4.19644125
2020-04-03,177.832715277778,241.096284722222,249.079809027778,205.7685,194.555708333333,238.96271875,7.33621370833333,8.351335125
2020-04-04,303.902024305556,426.670322916667,442.597201388889,343.513972222222,305.890152777778,415.537177083333,12.30395225,14.5533779583333
2020-04-05,330.613721254355,457.205309027778,474.219100694444,370.697489583333,335.737520833333,444.072940972222,13.3250901967189,15.6254627916667
2020-04-06,313.243920138889,411.595895833333,423.754208333333,330.134222222222,311.472003472222,398.805645833333,12.2822588333333,13.9858119166667
2020-04-07,155.526767361111,210.316895833333,220.975809027778,171.620944444444,163.694072916667,209.43165625,6.34382995833333,7.23496379166667
2020-04-08,67.2338854166667,90.77965625,96.2959791666667,75.7625416666667,72.2806319444445,91.661,2.77410620833333,3.154058125
2020-04-09,169.254177083333,225.905677083333,236.426600694444,187.614579861111,173.677493055556,224.354201388889,6.80743045833333,7.79936229166667
2020-04-10,137.726184027778,190.971013888889,202.273472222222,153.321291666667,139.317340277778,191.044982638889,5.61706208333333,6.55878933333333
2020-04-11,304.39203125,410.142229166667,424.6714375,332.528447916667,291.264101045296,400.903951388889,11.9587210042102,14.008105375
2020-04-12,331.779590277778,432.259447916667,446.462732638889,347.176489583333,308.567107638889,421.643340277778,12.7438804583333,14.7107840416667
2020-04-13,279.106100694444,356.6234375,368.989059027778,297.44696875,267.661795138889,350.696989583333,10.769578625,12.2767135833333
2020-04-14,330.453972222222,421.883364583333,435.004243055556,342.657913194444,299.134402777778,411.012694444444,12.4872128333333,14.39454625
2020-04-15,324.160114583333,413.609930555556,423.143975694444,335.2211875,295.081270833333,401.523298611111,12.2491762083333,14.063701125
2020-04-16,114.029576388889,152.648746527778,159.965833333333,129.022253472222,120.839795138889,153.92046875,4.66547808333333,5.299642
2020-04-17,300.100572916667,406.286767361111,417.887291666667,327.822986111111,284.634788194444,395.250795138889,11.759833875,13.8239645416667
2020-04-18,295.357246527778,399.419086805556,411.6039375,323.253090277778,280.152625,389.433479166667,11.5793202083333,13.611313375
2020-04-19,300.846361111111,400.187534722222,408.770513888889,324.358506944444,276.434170138889,387.05975,11.572083375,13.5997986666667
2020-04-20,93.8084097222222,138.303510416667,146.029357638889,112.396440972222,106.983774305556,139.477725694444,4.08323891666667,4.76075170833333
2020-04-21,282.409270833333,366.1654375,377.038569444444,293.783951388889,255.234041666667,356.963461805556,10.7352812916667,12.4438555
2020-04-22,289.715024305556,383.7351875,393.693590277778,310.173506944444,271.062982638889,373.044947916667,11.2058754583333,13.0512274166667
2020-04-23,289.95840625,382.954020833333,395.150447916667,305.145670138889,265.918597222222,375.017850694444,11.17073825,12.9990016666667
2020-04-24,284.464538194444,378.757607638889,388.789690972222,304.183736111111,260.298340277778,368.008729166667,10.9532592916667,12.8607724166667
2020-04-25,280.573477351916,375.511670138889,386.103496527778,300.712131944444,263.033861111111,365.305256944444,10.9069511448897,12.7479275833333
2020-04-26,166.788190972222,223.814694444444,228.962340277778,186.591475694444,161.151927083333,218.501427083333,6.55729854166667,7.672422125
2020-04-27,176.535753472222,226.491923611111,234.956190972222,194.048958333333,175.781638888889,224.543270833333,6.92232795833333,7.865964875
2020-04-28,95.6990069444444,141.78875,150.002715277778,115.714454861111,109.773395833333,143.999923611111,4.19366791666667,4.89007104166667
2020-04-29,110.151920138889,161.046284722222,167.774958333333,128.444652777778,115.896545138889,160.73846875,4.64144320833333,5.48719075
2020-04-30,56.1488402777778,77.3863194444444,82.9878159722222,65.3605486111111,59.9416493055556,80.4247361111111,2.35818270833333,2.70881620833333
2020-05-01,229.015048780488,309.389628472222,319.846288194444,266.6876875,229.661777777778,302.869722222222,9.13855858536586,10.75108325
2020-05-02,248.609178947368,351.977506944444,362.347118055556,291.156357638889,245.647409722222,341.891402777778,10.0337758973684,12.0657717916667
2020-05-03,268.846666666667,351.667024305556,361.168885416667,286.193291666667,246.7393125,340.735961805556,10.2758632916667,11.9883504166667
2020-05-04,264.705611111111,344.171736111111,353.431871527778,275.405378472222,240.472854166667,332.684260416667,10.0543527083333,11.6761078333333
2020-05-05,172.715857638889,255.807055555556,265.696163194444,188.793607638889,178.177885416667,250.561770833333,7.21746616666667,8.52356191666667
2020-05-06,244.694215277778,332.467552083333,343.9571875,262.865017361111,236.723114583333,323.529295138889,9.6593595,11.2714770833333
2020-05-07,166.083170138889,237.957479166667,248.757739583333,190.429024305556,170.6945625,238.902767361111,6.908166,8.12573091666667
2020-05-08,245.155690972222,331.401201388889,339.66115625,274.11075,234.830826388889,321.187756944444,9.61409129166667,11.3420772916667
2020-05-09,222.144826388889,294.919631944444,303.695447916667,241.45109375,199.834059027778,286.859170138889,8.50605666666667,10.0807940833333
2020-05-10,236.580145833333,324.385951388889,332.591118055556,271.79178125,227.907975694444,312.942729166667,9.32917020833333,11.1452262083333
2020-05-11,255.284385416667,322.209541666667,334.659045138889,264.82490625,226.206954861111,315.774381944444,9.56718866666667,11.0603219166667
2020-05-12,249.960847222222,319.518881944444,333.502944444444,258.375993055556,227.227482638889,313.766760416667,9.49146108333333,10.9367738333333
2020-05-13,100.503329861111,145.162486111111,151.811041666667,117.100815972222,111.10575,145.243243055556,4.282227875,4.968892125
2020-05-14,136.619875,172.420545138889,178.454784722222,151.006267361111,137.446979166667,170.173385416667,5.330882875,6.02257916666667
2020-05-15,173.200225694444,221.622715277778,227.341645833333,193.040663194444,162.081180555556,216.593111111111,6.62249420833334,7.70406029166667
2020-05-16,155.595024305556,221.367128472222,229.805180555556,167.15828125,144.058392361111,222.410916666667,6.264772,7.41996708333333
2020-05-17,238.351340277778,303.875850694444,312.296038194444,265.405909722222,222.771277777778,298.48646875,9.11530904166667,10.5789335833333
2020-05-18,127.418704861111,177.841489583333,185.4133125,138.114645833333,126.45975,176.931690972222,5.16972175,6.016433375
2020-05-19,172.586930555556,226.958854166667,236.716711805556,187.3024375,182.249076388889,223.501899305556,6.940054875,7.81173604166667
2020-05-20,157.0939375,196.529930555556,205.343336805556,184.994291666667,151.504048611111,192.695166666667,6.01551783333333,7.04241070833333
2020-05-21,93.6575451388889,113.696225694444,119.073027777778,104.118586805556,89.5221875,115.570048611111,3.584997375,4.04265408333333
2020-05-22,71.1719340277778,103.608159722222,109.873055555556,84.2211631944444,80.8303194444444,105.293173611111,3.087545125,3.57242854166667
2020-05-23,103.056756944444,135.283927083333,139.852097222222,118.056680555556,101.423951388889,134.0860625,4.06280125,4.71831245833333
2020-05-24,133.624576388889,182.1890625,190.806805555556,151.347076388889,136.444878472222,180.27590625,5.40414433333333,6.29211533333333
2020-05-25,79.0678229166667,114.280052083333,120.91615625,92.2189163763066,88.22465625,115.782979166667,3.3969055,3.92898149651568
2020-05-26,120.062493055556,158.279600694444,165.885465277778,136.598506944444,122.896510416667,157.914309027778,4.81047975,5.529162875
2020-05-27,222.918291666667,262.4208125,268.090805555556,240.997545138889,202.85671875,256.379194444444,8.18585045833333,9.25810995833334
2020-05-28,227.999246527778,262.290347222222,267.227354166667,251.035083333333,215.129034722222,254.626774305556,8.37306066666667,9.36663341666667
2020-05-29,155.484381944444,214.736663194444,216.569572916667,189.544986111111,166.001701388889,208.258701388889,6.35693741666667,7.45021466666667
2020-05-30,231.382503472222,261.436451388889,266.882541666667,266.832826388889,209.468319444444,255.413572916667,8.35517275,9.54182183333333
2020-05-31,147.657795138889,175.940743055556,180.605923611111,174.217972222222,139.991381944444,172.649420138889,5.52358316666667,6.36917566666667
2020-06-01,230.908592334495,275.031454861111,281.355701388889,277.839805555556,213.835986111111,266.545961805556,8.53548648301394,10.0107235416667
2020-06-02,212.202968531469,242.540503472222,249.978364583333,249.953576388889,194.860892361111,235.543479166667,7.71128808071096,8.90966933333333
2020-06-03,250.200611111111,276.118145833333,282.35165625,283.812364583333,211.233711805556,265.750635416667,8.7262195,10.107386
2020-06-04,242.847319444444,260.366618055556,267.278204861111,266.488756944444,196.869993055556,251.035975694444,8.28903945833333,9.52960295833334
2020-06-05,249.848690972222,266.725170138889,272.953940972222,276.202600694444,208.675059027778,260.795434027778,8.63183020833333,9.79058054166667
2020-06-06,237.972736111111,252.881378472222,265.745902777778,261.577315972222,197.519052083333,251.118177083333,8.23931958333333,9.36245516666667
2020-06-07,175.866743055556,207.421336805556,212.380920138889,199.361329861111,162.372586805556,203.401135416667,6.49968558333333,7.42996304166667
2020-06-08,239.329118055556,267.513701388889,274.665951388889,275.196326388889,202.537055555556,258.693909722222,8.406721,9.80851175
2020-06-09,137.545756944444,176.117104166667,182.755527777778,158.281954861111,129.804229166667,174.491402777778,5.30209666666667,6.20585504166667
2020-06-10,82.1425868055556,121.029284722222,127.79240625,99.9664722222222,90.3101666666667,122.391673611111,3.538133125,4.18545795833333
2020-06-11,207.555739583333,237.499447916667,244.789600694444,242.269798611111,179.9883125,232.618892361111,7.44195533333333,8.69470616666667
2020-06-12,65.6510555555556,93.45825,98.8983923611111,80.3814131944444,71.8899826388889,94.3894965277778,2.78316641666667,3.27285666666667
2020-06-13,147.07775,186.468291666667,195.023243055556,167.955642361111,138.906552083333,185.671850694444,5.65987383333333,6.593366125
2020-06-14,188.355375,223.42871875,230.488215277778,232.093284722222,175.033979166667,216.981100694444,6.96444545833333,8.232122625
2020-06-15,204.830625,261.990690972222,268.410006944444,270.599986111111,200.343729166667,252.841315972222,7.89618804166667,9.61200820833334
2020-06-16,226.63765625,262.999104166667,269.686361111111,272.434055555556,202.735104166667,255.357447916667,8.2167625,9.66143425
2020-06-17,91.91609375,130.203611111111,134.058711805556,118.273184027778,95.8447777777778,127.611704861111,3.78447091666667,4.59042608333333
2020-06-18,188.310270833333,232.552152777778,236.506899305556,222.128038194444,178.364184027778,225.558510416667,7.10679558333333,8.29424508333333
2020-06-19,235.107588850174,262.995298611111,266.495666666667,272.811194444444,208.6424375,252.222677083333,8.35167244120209,9.62762591666667
2020-06-20,141.411045138889,192.741076388889,202.056243055556,187.966996527778,150.510663194444,192.965774305556,5.81864979166667,6.99317179166667
2020-06-21,133.499809027778,165.976753472222,172.534857638889,159.993065972222,125.970097222222,161.624788194444,5.05313633333333,5.982056125
2020-06-22,170.903944444444,226.229501730104,233.090570934256,218.807339100346,173.35339100346,220.612010380623,6.77843214994233,8.13752894117647
2020-06-23,179.365055555556,223.043027777778,228.472555555556,218.248,167.646905923345,217.15053125,6.76994991274681,8.037163
2020-06-24,181.362625,234.078142361111,239.330788194444,226.9974375,175.486503472222,224.691291666667,6.97848504166667,8.40487641666667
2020-06-25,192.243861111111,257.102788194444,262.271715277778,264.535878472222,203.8955,247.937340277778,7.72892041666667,9.40692458333333
2020-06-26,188.497947916667,261.955760416667,267.998767361111,265.290190972222,200.705465277778,252.293020833333,7.69795720833334,9.542936625
2020-06-27,101.293461805556,162.577559027778,169.509854166667,138.650520833333,123.909361111111,160.7098125,4.630951625,5.64885520833333
2020-06-28,150.624059027778,208.73503125,215.742690972222,195.078916666667,160.519208333333,204.935118055556,6.192940625,7.43467966666667
2020-06-29,152.934375,222.810184027778,228.767,210.964274305556,169.755045138889,216.7268125,6.47299479166667,7.9504975
2020-06-30,0.0125066666666667,0.000773333333333333,0.00258666666666667,1.33333333333333e-05,1.33333333333333e-05,0.000653333333333333,0.00015808,4.048e-05
