"date","plot.nm","treatment","vwc"
2020-01-01,30,"R-",0.0465208333333333
2020-01-01,32,"I-",0.0719791666666667
2020-01-01,33,"V-",0.0657083333333333
2020-01-01,35,"R+",0.128541666666667
2020-01-01,36,"C+",0.118041666666667
2020-01-01,38,"OC+",0.0817083333333333
2020-01-01,39,"C-",0.0709583333333333
2020-01-01,41,"R+",0.103083333333333
2020-01-01,42,"OC+",0.0841666666666667
2020-01-01,45,"S-",0.075
2020-01-01,47,"V-",0.0691458333333333
2020-01-01,48,"I-",0.0814166666666667
2020-01-01,53,"C-",0.0941458333333333
2020-01-01,54,"V+",0.126458333333333
2020-01-01,56,"R-",0.101354166666667
2020-01-01,58,"OC-",0.0617291666666667
2020-01-02,2,"C-",0.0724166666666667
2020-01-02,4,"R+",0.0402083333333333
2020-01-02,5,"R-",0.0603541666666667
2020-01-02,7,"OC-",0.0355833333333333
2020-01-02,8,"V+",0.0662083333333333
2020-01-02,12,"C+",0.0923333333333333
2020-01-02,13,"V+",0.0942916666666667
2020-01-02,14,"I-",0.0693333333333333
2020-01-02,16,"V-",0.061
2020-01-02,17,"S-",0.0554375
2020-01-02,21,"OC-",0.0839583333333333
2020-01-02,22,"S-",0.084125
2020-01-02,23,"OC+",0.07775
2020-01-02,27,"C+",0.0710833333333333
2020-01-02,30,"R-",0.0459791666666667
2020-01-02,32,"I-",0.070375
2020-01-02,33,"V-",0.0647291666666667
2020-01-02,35,"R+",0.126416666666667
2020-01-02,36,"C+",0.115458333333333
2020-01-02,38,"OC+",0.0809166666666667
2020-01-02,39,"C-",0.07025
2020-01-02,41,"R+",0.101541666666667
2020-01-02,42,"OC+",0.0834166666666667
2020-01-02,45,"S-",0.0746458333333333
2020-01-02,47,"V-",0.0679166666666667
2020-01-02,48,"I-",0.0800416666666667
2020-01-02,53,"C-",0.0929791666666667
2020-01-02,54,"V+",0.124
2020-01-02,56,"R-",0.100354166666667
2020-01-02,58,"OC-",0.0614375
2020-01-03,2,"C-",0.0726666666666667
2020-01-03,4,"R+",0.0397083333333333
2020-01-03,5,"R-",0.0605
2020-01-03,7,"OC-",0.0358541666666667
2020-01-03,8,"V+",0.066375
2020-01-03,12,"C+",0.0924583333333333
2020-01-03,13,"V+",0.094375
2020-01-03,14,"I-",0.0690625
2020-01-03,16,"V-",0.0607291666666667
2020-01-03,17,"S-",0.0557916666666667
2020-01-03,21,"OC-",0.0842708333333333
2020-01-03,22,"S-",0.0844375
2020-01-03,23,"OC+",0.0779583333333333
2020-01-03,27,"C+",0.07125
2020-01-03,30,"R-",0.0460625
2020-01-03,32,"I-",0.0696458333333333
2020-01-03,33,"V-",0.0642291666666667
2020-01-03,35,"R+",0.126041666666667
2020-01-03,36,"C+",0.114166666666667
2020-01-03,38,"OC+",0.081
2020-01-03,39,"C-",0.0701666666666667
2020-01-03,41,"R+",0.101125
2020-01-03,42,"OC+",0.0835833333333333
2020-01-03,45,"S-",0.0749166666666667
2020-01-03,47,"V-",0.067625
2020-01-03,48,"I-",0.0792083333333333
2020-01-03,53,"C-",0.09275
2020-01-03,54,"V+",0.122541666666667
2020-01-03,56,"R-",0.100666666666667
2020-01-03,58,"OC-",0.0617291666666667
2020-01-04,2,"C-",0.0725
2020-01-04,4,"R+",0.0392083333333333
2020-01-04,5,"R-",0.0603333333333333
2020-01-04,7,"OC-",0.0358333333333333
2020-01-04,8,"V+",0.066
2020-01-04,12,"C+",0.0923333333333333
2020-01-04,13,"V+",0.0939583333333333
2020-01-04,14,"I-",0.0685
2020-01-04,16,"V-",0.0603333333333333
2020-01-04,17,"S-",0.0559375
2020-01-04,21,"OC-",0.084
2020-01-04,22,"S-",0.0845208333333333
2020-01-04,23,"OC+",0.0777916666666667
2020-01-04,27,"C+",0.0708333333333333
2020-01-04,30,"R-",0.0459791666666667
2020-01-04,32,"I-",0.0688125
2020-01-04,33,"V-",0.0638333333333333
2020-01-04,35,"R+",0.125875
2020-01-04,36,"C+",0.112375
2020-01-04,38,"OC+",0.0807916666666667
2020-01-04,39,"C-",0.0695833333333333
2020-01-04,41,"R+",0.100541666666667
2020-01-04,42,"OC+",0.0832083333333333
2020-01-04,45,"S-",0.0750833333333333
2020-01-04,47,"V-",0.0669166666666667
2020-01-04,48,"I-",0.0782708333333333
2020-01-04,53,"C-",0.0922708333333333
2020-01-04,54,"V+",0.121041666666667
2020-01-04,56,"R-",0.100854166666667
2020-01-04,58,"OC-",0.0616041666666667
2020-01-05,2,"C-",0.0714375
2020-01-05,4,"R+",0.0377916666666667
2020-01-05,5,"R-",0.0594583333333333
2020-01-05,7,"OC-",0.0350208333333333
2020-01-05,8,"V+",0.0654166666666667
2020-01-05,12,"C+",0.0913333333333333
2020-01-05,13,"V+",0.0931666666666667
2020-01-05,14,"I-",0.0672916666666667
2020-01-05,16,"V-",0.0591666666666667
2020-01-05,17,"S-",0.0553958333333333
2020-01-05,21,"OC-",0.0832916666666667
2020-01-05,22,"S-",0.0840833333333333
2020-01-05,23,"OC+",0.0768333333333333
2020-01-05,27,"C+",0.06975
2020-01-05,30,"R-",0.0451458333333333
2020-01-05,32,"I-",0.0674166666666667
2020-01-05,33,"V-",0.0625833333333333
2020-01-05,35,"R+",0.124208333333333
2020-01-05,36,"C+",0.109375
2020-01-05,38,"OC+",0.079625
2020-01-05,39,"C-",0.0684583333333333
2020-01-05,41,"R+",0.0989166666666667
2020-01-05,42,"OC+",0.0824166666666667
2020-01-05,45,"S-",0.0744583333333333
2020-01-05,47,"V-",0.0656666666666667
2020-01-05,48,"I-",0.076875
2020-01-05,53,"C-",0.0912916666666667
2020-01-05,54,"V+",0.118791666666667
2020-01-05,56,"R-",0.100125
2020-01-05,58,"OC-",0.061
2020-01-06,2,"C-",0.0704583333333333
2020-01-06,4,"R+",0.0365
2020-01-06,5,"R-",0.0585625
2020-01-06,7,"OC-",0.0373541666666667
2020-01-06,8,"V+",0.0649583333333333
2020-01-06,12,"C+",0.0900833333333333
2020-01-06,13,"V+",0.092
2020-01-06,14,"I-",0.0660208333333333
2020-01-06,16,"V-",0.058125
2020-01-06,17,"S-",0.0545416666666667
2020-01-06,21,"OC-",0.0852291666666667
2020-01-06,22,"S-",0.0831458333333333
2020-01-06,23,"OC+",0.0779166666666667
2020-01-06,27,"C+",0.0689166666666667
2020-01-06,30,"R-",0.0443333333333333
2020-01-06,32,"I-",0.0661875
2020-01-06,33,"V-",0.0613541666666667
2020-01-06,35,"R+",0.1205
2020-01-06,36,"C+",0.106333333333333
2020-01-06,38,"OC+",0.0812083333333333
2020-01-06,39,"C-",0.0675208333333333
2020-01-06,41,"R+",0.09625
2020-01-06,42,"OC+",0.082875
2020-01-06,45,"S-",0.0735833333333333
2020-01-06,47,"V-",0.0645
2020-01-06,48,"I-",0.075625
2020-01-06,53,"C-",0.0898541666666667
2020-01-06,54,"V+",0.116166666666667
2020-01-06,56,"R-",0.0981458333333333
2020-01-06,58,"OC-",0.0615416666666667
2020-01-07,2,"C-",0.077616847826087
2020-01-07,4,"R+",0.0435
2020-01-07,5,"R-",0.0630416666666667
2020-01-07,7,"OC-",0.0506875
2020-01-07,8,"V+",0.0653333333333333
2020-01-07,12,"C+",0.104083333333333
2020-01-07,13,"V+",0.0916666666666667
2020-01-07,14,"I-",0.0767083333333333
2020-01-07,16,"V-",0.0584375
2020-01-07,17,"S-",0.055
2020-01-07,21,"OC-",0.0948541666666667
2020-01-07,22,"S-",0.0834375
2020-01-07,23,"OC+",0.0854583333333333
2020-01-07,27,"C+",0.0816666666666667
2020-01-07,30,"R-",0.0474583333333333
2020-01-07,32,"I-",0.0844166666666667
2020-01-07,33,"V-",0.061375
2020-01-07,35,"R+",0.123041666666667
2020-01-07,36,"C+",0.114541666666667
2020-01-07,38,"OC+",0.090875
2020-01-07,39,"C-",0.0763541666666667
2020-01-07,41,"R+",0.1005
2020-01-07,42,"OC+",0.0900416666666667
2020-01-07,45,"S-",0.0737708333333333
2020-01-07,47,"V-",0.0646458333333333
2020-01-07,48,"I-",0.0935625
2020-01-07,53,"C-",0.09775
2020-01-07,54,"V+",0.115291666666667
2020-01-07,56,"R-",0.101333333333333
2020-01-07,58,"OC-",0.0676666666666667
2020-01-08,2,"C-",0.122322368421053
2020-01-08,4,"R+",0.0633333333333333
2020-01-08,5,"R-",0.0825
2020-01-08,7,"OC-",0.0624375
2020-01-08,8,"V+",0.0649166666666667
2020-01-08,12,"C+",0.134666666666667
2020-01-08,13,"V+",0.0910833333333333
2020-01-08,14,"I-",0.1264375
2020-01-08,16,"V-",0.0582916666666667
2020-01-08,17,"S-",0.0549583333333333
2020-01-08,21,"OC-",0.101458333333333
2020-01-08,22,"S-",0.0838333333333333
2020-01-08,23,"OC+",0.0895
2020-01-08,27,"C+",0.131583333333333
2020-01-08,30,"R-",0.05675
2020-01-08,32,"I-",0.1544375
2020-01-08,33,"V-",0.061375
2020-01-08,35,"R+",0.141666666666667
2020-01-08,36,"C+",0.142375
2020-01-08,38,"OC+",0.096375
2020-01-08,39,"C-",0.111979166666667
2020-01-08,41,"R+",0.116833333333333
2020-01-08,42,"OC+",0.0945833333333333
2020-01-08,45,"S-",0.0739791666666667
2020-01-08,47,"V-",0.0645625
2020-01-08,48,"I-",0.1716875
2020-01-08,53,"C-",0.129770833333333
2020-01-08,54,"V+",0.114333333333333
2020-01-08,56,"R-",0.113020833333333
2020-01-08,58,"OC-",0.072875
2020-01-09,2,"C-",0.1236875
2020-01-09,4,"R+",0.0629583333333333
2020-01-09,5,"R-",0.0836041666666667
2020-01-09,7,"OC-",0.0614791666666667
2020-01-09,8,"V+",0.134708333333333
2020-01-09,12,"C+",0.130166666666667
2020-01-09,13,"V+",0.187166666666667
2020-01-09,14,"I-",0.131520833333333
2020-01-09,16,"V-",0.162625
2020-01-09,17,"S-",0.0550625
2020-01-09,21,"OC-",0.0990416666666667
2020-01-09,22,"S-",0.0832916666666667
2020-01-09,23,"OC+",0.0868333333333333
2020-01-09,27,"C+",0.129833333333333
2020-01-09,30,"R-",0.0581041666666667
2020-01-09,32,"I-",0.158583333333333
2020-01-09,33,"V-",0.131979166666667
2020-01-09,35,"R+",0.140375
2020-01-09,36,"C+",0.144208333333333
2020-01-09,38,"OC+",0.09325
2020-01-09,39,"C-",0.1201875
2020-01-09,41,"R+",0.116416666666667
2020-01-09,42,"OC+",0.09275
2020-01-09,45,"S-",0.0736666666666667
2020-01-09,47,"V-",0.142666666666667
2020-01-09,48,"I-",0.186104166666667
2020-01-09,53,"C-",0.141479166666667
2020-01-09,54,"V+",0.200416666666667
2020-01-09,56,"R-",0.1156875
2020-01-09,58,"OC-",0.0719791666666667
2020-01-10,2,"C-",0.129969202898551
2020-01-10,4,"R+",0.066
2020-01-10,5,"R-",0.0835833333333333
2020-01-10,7,"OC-",0.059875
2020-01-10,8,"V+",0.134625
2020-01-10,12,"C+",0.14
2020-01-10,13,"V+",0.186708333333333
2020-01-10,14,"I-",0.143145833333333
2020-01-10,16,"V-",0.155125
2020-01-10,17,"S-",0.0553541666666667
2020-01-10,21,"OC-",0.0975
2020-01-10,22,"S-",0.0838333333333333
2020-01-10,23,"OC+",0.087875
2020-01-10,27,"C+",0.134916666666667
2020-01-10,30,"R-",0.0600416666666667
2020-01-10,32,"I-",0.1703125
2020-01-10,33,"V-",0.138041666666667
2020-01-10,35,"R+",0.14425
2020-01-10,36,"C+",0.153083333333333
2020-01-10,38,"OC+",0.0931666666666667
2020-01-10,39,"C-",0.127625
2020-01-10,41,"R+",0.120708333333333
2020-01-10,42,"OC+",0.0925833333333333
2020-01-10,45,"S-",0.07425
2020-01-10,47,"V-",0.153625
2020-01-10,48,"I-",0.190729166666667
2020-01-10,53,"C-",0.150020833333333
2020-01-10,54,"V+",0.191791666666667
2020-01-10,56,"R-",0.118270833333333
2020-01-10,58,"OC-",0.0706875
2020-01-11,2,"C-",0.1255
2020-01-11,4,"R+",0.0625
2020-01-11,5,"R-",0.0779791666666667
2020-01-11,7,"OC-",0.0562291666666667
2020-01-11,8,"V+",0.12225
2020-01-11,12,"C+",0.129333333333333
2020-01-11,13,"V+",0.171958333333333
2020-01-11,14,"I-",0.136458333333333
2020-01-11,16,"V-",0.141083333333333
2020-01-11,17,"S-",0.0548333333333333
2020-01-11,21,"OC-",0.0944166666666667
2020-01-11,22,"S-",0.0833958333333333
2020-01-11,23,"OC+",0.08625
2020-01-11,27,"C+",0.122791666666667
2020-01-11,30,"R-",0.0579375
2020-01-11,32,"I-",0.1573125
2020-01-11,33,"V-",0.128541666666667
2020-01-11,35,"R+",0.140541666666667
2020-01-11,36,"C+",0.145625
2020-01-11,38,"OC+",0.0906666666666667
2020-01-11,39,"C-",0.122916666666667
2020-01-11,41,"R+",0.117375
2020-01-11,42,"OC+",0.0910833333333333
2020-01-11,45,"S-",0.0737708333333333
2020-01-11,47,"V-",0.1410625
2020-01-11,48,"I-",0.179333333333333
2020-01-11,53,"C-",0.148583333333333
2020-01-11,54,"V+",0.175833333333333
2020-01-11,56,"R-",0.116145833333333
2020-01-11,58,"OC-",0.0682916666666667
2020-01-12,2,"C-",0.1211875
2020-01-12,4,"R+",0.060304347826087
2020-01-12,5,"R-",0.0754166666666667
2020-01-12,7,"OC-",0.0559583333333333
2020-01-12,8,"V+",0.114458333333333
2020-01-12,12,"C+",0.127208333333333
2020-01-12,13,"V+",0.162583333333333
2020-01-12,14,"I-",0.132270833333333
2020-01-12,16,"V-",0.133416666666667
2020-01-12,17,"S-",0.0542083333333333
2020-01-12,21,"OC-",0.0951666666666667
2020-01-12,22,"S-",0.0827291666666667
2020-01-12,23,"OC+",0.0869565217391304
2020-01-12,27,"C+",0.118083333333333
2020-01-12,30,"R-",0.0566041666666667
2020-01-12,32,"I-",0.151770833333333
2020-01-12,33,"V-",0.122354166666667
2020-01-12,35,"R+",0.137083333333333
2020-01-12,36,"C+",0.144583333333333
2020-01-12,38,"OC+",0.0925217391304348
2020-01-12,39,"C-",0.119354166666667
2020-01-12,41,"R+",0.114375
2020-01-12,42,"OC+",0.0914166666666667
2020-01-12,45,"S-",0.0729375
2020-01-12,47,"V-",0.1330625
2020-01-12,48,"I-",0.172770833333333
2020-01-12,53,"C-",0.145770833333333
2020-01-12,54,"V+",0.166666666666667
2020-01-12,56,"R-",0.113708333333333
2020-01-12,58,"OC-",0.0675208333333333
2020-01-13,2,"C-",0.121854166666667
2020-01-13,4,"R+",0.06225
2020-01-13,5,"R-",0.074625
2020-01-13,7,"OC-",0.0588958333333333
2020-01-13,8,"V+",0.107375
2020-01-13,12,"C+",0.135833333333333
2020-01-13,13,"V+",0.154833333333333
2020-01-13,14,"I-",0.136541666666667
2020-01-13,16,"V-",0.126083333333333
2020-01-13,17,"S-",0.0544583333333333
2020-01-13,21,"OC-",0.0979791666666667
2020-01-13,22,"S-",0.0827708333333333
2020-01-13,23,"OC+",0.088375
2020-01-13,27,"C+",0.120916666666667
2020-01-13,30,"R-",0.056875
2020-01-13,32,"I-",0.161666666666667
2020-01-13,33,"V-",0.117041666666667
2020-01-13,35,"R+",0.13875
2020-01-13,36,"C+",0.152333333333333
2020-01-13,38,"OC+",0.0939166666666667
2020-01-13,39,"C-",0.121083333333333
2020-01-13,41,"R+",0.117416666666667
2020-01-13,42,"OC+",0.09325
2020-01-13,45,"S-",0.0729375
2020-01-13,47,"V-",0.126833333333333
2020-01-13,48,"I-",0.177833333333333
2020-01-13,53,"C-",0.147395833333333
2020-01-13,54,"V+",0.161541666666667
2020-01-13,56,"R-",0.114020833333333
2020-01-13,58,"OC-",0.068375
2020-01-14,2,"C-",0.117416666666667
2020-01-14,4,"R+",0.06025
2020-01-14,5,"R-",0.0722291666666667
2020-01-14,7,"OC-",0.056625
2020-01-14,8,"V+",0.09675
2020-01-14,12,"C+",0.126333333333333
2020-01-14,13,"V+",0.145916666666667
2020-01-14,14,"I-",0.130270833333333
2020-01-14,16,"V-",0.115770833333333
2020-01-14,17,"S-",0.054875
2020-01-14,21,"OC-",0.0947916666666667
2020-01-14,22,"S-",0.0828958333333333
2020-01-14,23,"OC+",0.0875
2020-01-14,27,"C+",0.112166666666667
2020-01-14,30,"R-",0.0558333333333333
2020-01-14,32,"I-",0.152770833333333
2020-01-14,33,"V-",0.109958333333333
2020-01-14,35,"R+",0.139583333333333
2020-01-14,36,"C+",0.148125
2020-01-14,38,"OC+",0.09225
2020-01-14,39,"C-",0.117083333333333
2020-01-14,41,"R+",0.117
2020-01-14,42,"OC+",0.092125
2020-01-14,45,"S-",0.0733125
2020-01-14,47,"V-",0.119520833333333
2020-01-14,48,"I-",0.16925
2020-01-14,53,"C-",0.143666666666667
2020-01-14,54,"V+",0.157916666666667
2020-01-14,56,"R-",0.1129375
2020-01-14,58,"OC-",0.0676875
2020-01-15,2,"C-",0.109416666666667
2020-01-15,4,"R+",0.0572608695652174
2020-01-15,5,"R-",0.0694791666666667
2020-01-15,7,"OC-",0.0532083333333333
2020-01-15,8,"V+",0.0855416666666667
2020-01-15,12,"C+",0.116833333333333
2020-01-15,13,"V+",0.137125
2020-01-15,14,"I-",0.121229166666667
2020-01-15,16,"V-",0.10425
2020-01-15,17,"S-",0.0548541666666667
2020-01-15,21,"OC-",0.0924791666666667
2020-01-15,22,"S-",0.0828958333333333
2020-01-15,23,"OC+",0.0860434782608696
2020-01-15,27,"C+",0.101583333333333
2020-01-15,30,"R-",0.0540833333333333
2020-01-15,32,"I-",0.14025
2020-01-15,33,"V-",0.1024375
2020-01-15,35,"R+",0.139041666666667
2020-01-15,36,"C+",0.143458333333333
2020-01-15,38,"OC+",0.0899565217391304
2020-01-15,39,"C-",0.109979166666667
2020-01-15,41,"R+",0.115875
2020-01-15,42,"OC+",0.0904583333333333
2020-01-15,45,"S-",0.0733541666666667
2020-01-15,47,"V-",0.1115625
2020-01-15,48,"I-",0.1570625
2020-01-15,53,"C-",0.136958333333333
2020-01-15,54,"V+",0.153833333333333
2020-01-15,56,"R-",0.110875
2020-01-15,58,"OC-",0.0666041666666667
2020-01-16,2,"C-",0.103645833333333
2020-01-16,4,"R+",0.0546666666666667
2020-01-16,5,"R-",0.0679166666666667
2020-01-16,7,"OC-",0.0818958333333333
2020-01-16,8,"V+",0.079125
2020-01-16,12,"C+",0.110041666666667
2020-01-16,13,"V+",0.130583333333333
2020-01-16,14,"I-",0.114354166666667
2020-01-16,16,"V-",0.0967083333333333
2020-01-16,17,"S-",0.05475
2020-01-16,21,"OC-",0.113375
2020-01-16,22,"S-",0.0826458333333333
2020-01-16,23,"OC+",0.103125
2020-01-16,27,"C+",0.094
2020-01-16,30,"R-",0.0528333333333333
2020-01-16,32,"I-",0.131458333333333
2020-01-16,33,"V-",0.0970416666666667
2020-01-16,35,"R+",0.137291666666667
2020-01-16,36,"C+",0.139583333333333
2020-01-16,38,"OC+",0.117916666666667
2020-01-16,39,"C-",0.104875
2020-01-16,41,"R+",0.11375
2020-01-16,42,"OC+",0.106333333333333
2020-01-16,45,"S-",0.0732708333333333
2020-01-16,47,"V-",0.105708333333333
2020-01-16,48,"I-",0.148541666666667
2020-01-16,53,"C-",0.1316875
2020-01-16,54,"V+",0.15
2020-01-16,56,"R-",0.109208333333333
2020-01-16,58,"OC-",0.0840416666666667
2020-01-17,2,"C-",0.154283333333333
2020-01-17,4,"R+",0.0769583333333333
2020-01-17,5,"R-",0.1006875
2020-01-17,7,"OC-",0.133104166666667
2020-01-17,8,"V+",0.0757083333333333
2020-01-17,12,"C+",0.197
2020-01-17,13,"V+",0.125875
2020-01-17,14,"I-",0.150895833333333
2020-01-17,16,"V-",0.0926875
2020-01-17,17,"S-",0.0545
2020-01-17,21,"OC-",0.161708333333333
2020-01-17,22,"S-",0.0825
2020-01-17,23,"OC+",0.138958333333333
2020-01-17,27,"C+",0.144333333333333
2020-01-17,30,"R-",0.067
2020-01-17,32,"I-",0.179041666666667
2020-01-17,33,"V-",0.0935
2020-01-17,35,"R+",0.1615
2020-01-17,36,"C+",0.186958333333333
2020-01-17,38,"OC+",0.194375
2020-01-17,39,"C-",0.1290625
2020-01-17,41,"R+",0.144416666666667
2020-01-17,42,"OC+",0.140291666666667
2020-01-17,45,"S-",0.07275
2020-01-17,47,"V-",0.1016875
2020-01-17,48,"I-",0.192541666666667
2020-01-17,53,"C-",0.168
2020-01-17,54,"V+",0.145916666666667
2020-01-17,56,"R-",0.124
2020-01-17,58,"OC-",0.120875
2020-01-18,2,"C-",0.166118055555556
2020-01-18,4,"R+",0.0834166666666667
2020-01-18,5,"R-",0.106083333333333
2020-01-18,7,"OC-",0.126979166666667
2020-01-18,8,"V+",0.0738333333333333
2020-01-18,12,"C+",0.20725
2020-01-18,13,"V+",0.12175
2020-01-18,14,"I-",0.200854166666667
2020-01-18,16,"V-",0.0896666666666667
2020-01-18,17,"S-",0.0545833333333333
2020-01-18,21,"OC-",0.165916666666667
2020-01-18,22,"S-",0.0823541666666667
2020-01-18,23,"OC+",0.143666666666667
2020-01-18,27,"C+",0.16275
2020-01-18,30,"R-",0.0713125
2020-01-18,32,"I-",0.2000625
2020-01-18,33,"V-",0.0908333333333333
2020-01-18,35,"R+",0.165416666666667
2020-01-18,36,"C+",0.207958333333333
2020-01-18,38,"OC+",0.186041666666667
2020-01-18,39,"C-",0.145333333333333
2020-01-18,41,"R+",0.154083333333333
2020-01-18,42,"OC+",0.14525
2020-01-18,45,"S-",0.0726875
2020-01-18,47,"V-",0.0983958333333333
2020-01-18,48,"I-",0.211479166666667
2020-01-18,53,"C-",0.18025
2020-01-18,54,"V+",0.143208333333333
2020-01-18,56,"R-",0.125395833333333
2020-01-18,58,"OC-",0.122895833333333
2020-01-19,2,"C-",0.168305555555556
2020-01-19,4,"R+",0.087
2020-01-19,5,"R-",0.107895833333333
2020-01-19,7,"OC-",0.140354166666667
2020-01-19,8,"V+",0.0725
2020-01-19,12,"C+",0.2055
2020-01-19,13,"V+",0.117333333333333
2020-01-19,14,"I-",0.201541666666667
2020-01-19,16,"V-",0.0861875
2020-01-19,17,"S-",0.054625
2020-01-19,21,"OC-",0.1835
2020-01-19,22,"S-",0.0826458333333333
2020-01-19,23,"OC+",0.157708333333333
2020-01-19,27,"C+",0.169166666666667
2020-01-19,30,"R-",0.072375
2020-01-19,32,"I-",0.196166666666667
2020-01-19,33,"V-",0.087875
2020-01-19,35,"R+",0.165708333333333
2020-01-19,36,"C+",0.215291666666667
2020-01-19,38,"OC+",0.201625
2020-01-19,39,"C-",0.151770833333333
2020-01-19,41,"R+",0.156708333333333
2020-01-19,42,"OC+",0.159083333333333
2020-01-19,45,"S-",0.0728333333333333
2020-01-19,47,"V-",0.0948333333333333
2020-01-19,48,"I-",0.210291666666667
2020-01-19,53,"C-",0.181479166666667
2020-01-19,54,"V+",0.141
2020-01-19,56,"R-",0.125708333333333
2020-01-19,58,"OC-",0.138583333333333
2020-01-20,2,"C-",0.170708333333333
2020-01-20,4,"R+",0.08975
2020-01-20,5,"R-",0.107875
2020-01-20,7,"OC-",0.134125
2020-01-20,8,"V+",0.0715416666666667
2020-01-20,12,"C+",0.20575
2020-01-20,13,"V+",0.1125
2020-01-20,14,"I-",0.201229166666667
2020-01-20,16,"V-",0.08175
2020-01-20,17,"S-",0.0548958333333333
2020-01-20,21,"OC-",0.180395833333333
2020-01-20,22,"S-",0.0830625
2020-01-20,23,"OC+",0.158125
2020-01-20,27,"C+",0.171541666666667
2020-01-20,30,"R-",0.0736041666666667
2020-01-20,32,"I-",0.19425
2020-01-20,33,"V-",0.0848333333333333
2020-01-20,35,"R+",0.170041666666667
2020-01-20,36,"C+",0.218125
2020-01-20,38,"OC+",0.195541666666667
2020-01-20,39,"C-",0.157354166666667
2020-01-20,41,"R+",0.160208333333333
2020-01-20,42,"OC+",0.1605
2020-01-20,45,"S-",0.0732708333333333
2020-01-20,47,"V-",0.0910625
2020-01-20,48,"I-",0.2090625
2020-01-20,53,"C-",0.182625
2020-01-20,54,"V+",0.139333333333333
2020-01-20,56,"R-",0.128104166666667
2020-01-20,58,"OC-",0.141770833333333
2020-01-21,2,"C-",0.1594375
2020-01-21,4,"R+",0.0862380952380952
2020-01-21,5,"R-",0.0975833333333333
2020-01-21,7,"OC-",0.1185625
2020-01-21,8,"V+",0.0695416666666667
2020-01-21,12,"C+",0.185041666666667
2020-01-21,13,"V+",0.105583333333333
2020-01-21,14,"I-",0.184625
2020-01-21,16,"V-",0.0746041666666667
2020-01-21,17,"S-",0.055
2020-01-21,21,"OC-",0.1641875
2020-01-21,22,"S-",0.0829791666666667
2020-01-21,23,"OC+",0.14647619047619
2020-01-21,27,"C+",0.155041666666667
2020-01-21,30,"R-",0.070625
2020-01-21,32,"I-",0.178145833333333
2020-01-21,33,"V-",0.0793958333333333
2020-01-21,35,"R+",0.168583333333333
2020-01-21,36,"C+",0.200625
2020-01-21,38,"OC+",0.17452380952381
2020-01-21,39,"C-",0.149854166666667
2020-01-21,41,"R+",0.155208333333333
2020-01-21,42,"OC+",0.150791666666667
2020-01-21,45,"S-",0.073375
2020-01-21,47,"V-",0.0848125
2020-01-21,48,"I-",0.1923125
2020-01-21,53,"C-",0.1716875
2020-01-21,54,"V+",0.1365
2020-01-21,56,"R-",0.125083333333333
2020-01-21,58,"OC-",0.131333333333333
2020-01-22,2,"C-",0.145479166666667
2020-01-22,4,"R+",0.0795416666666667
2020-01-22,5,"R-",0.085375
2020-01-22,7,"OC-",0.100895833333333
2020-01-22,8,"V+",0.0679583333333333
2020-01-22,12,"C+",0.161833333333333
2020-01-22,13,"V+",0.1
2020-01-22,14,"I-",0.16625
2020-01-22,16,"V-",0.0689791666666667
2020-01-22,17,"S-",0.0550208333333333
2020-01-22,21,"OC-",0.14725
2020-01-22,22,"S-",0.0829166666666667
2020-01-22,23,"OC+",0.135791666666667
2020-01-22,27,"C+",0.134291666666667
2020-01-22,30,"R-",0.0663333333333333
2020-01-22,32,"I-",0.1613125
2020-01-22,33,"V-",0.0743333333333333
2020-01-22,35,"R+",0.166333333333333
2020-01-22,36,"C+",0.184291666666667
2020-01-22,38,"OC+",0.156666666666667
2020-01-22,39,"C-",0.1366875
2020-01-22,41,"R+",0.150208333333333
2020-01-22,42,"OC+",0.141791666666667
2020-01-22,45,"S-",0.073375
2020-01-22,47,"V-",0.0786458333333333
2020-01-22,48,"I-",0.1746875
2020-01-22,53,"C-",0.158395833333333
2020-01-22,54,"V+",0.133166666666667
2020-01-22,56,"R-",0.119958333333333
2020-01-22,58,"OC-",0.1184375
2020-01-23,2,"C-",0.132931818181818
2020-01-23,4,"R+",0.0715
2020-01-23,5,"R-",0.0765416666666667
2020-01-23,7,"OC-",0.084
2020-01-23,8,"V+",0.067
2020-01-23,12,"C+",0.143583333333333
2020-01-23,13,"V+",0.09625
2020-01-23,14,"I-",0.148604166666667
2020-01-23,16,"V-",0.0653541666666667
2020-01-23,17,"S-",0.055
2020-01-23,21,"OC-",0.132166666666667
2020-01-23,22,"S-",0.083
2020-01-23,23,"OC+",0.12425
2020-01-23,27,"C+",0.112666666666667
2020-01-23,30,"R-",0.0622708333333333
2020-01-23,32,"I-",0.1455625
2020-01-23,33,"V-",0.0706666666666667
2020-01-23,35,"R+",0.163208333333333
2020-01-23,36,"C+",0.170833333333333
2020-01-23,38,"OC+",0.138791666666667
2020-01-23,39,"C-",0.122833333333333
2020-01-23,41,"R+",0.145333333333333
2020-01-23,42,"OC+",0.133875
2020-01-23,45,"S-",0.0734791666666667
2020-01-23,47,"V-",0.0742708333333333
2020-01-23,48,"I-",0.1574375
2020-01-23,53,"C-",0.146041666666667
2020-01-23,54,"V+",0.129125
2020-01-23,56,"R-",0.114895833333333
2020-01-23,58,"OC-",0.104291666666667
2020-01-24,2,"C-",0.122208333333333
2020-01-24,4,"R+",0.0653333333333333
